date_from,date_to,release,n_top_contributing_coms 1,n_top_contributing_coms 2,n_top_contributing_coms 3,n_top_contributing_coms 5,n_top_contributing_coms 10,n_top_contributing_coms 15,n_top_contributing_coms 20,n_top_contributing_coms 25,n_top_contributing_coms 30,n_top_contributing_coms 50,n_top_contributing_coms 100,n_top_contributing_coms 200,n_top_contributing_coms 500,n_top_contributing_coms 1000,top_contributions_perc 1,top_contributions_perc 2,top_contributions_perc 3,top_contributions_perc 5,top_contributions_perc 10,top_contributions_perc 15,top_contributions_perc 20,top_contributions_perc 25,top_contributions_perc 30,top_contributions_perc 50,top_contributions_perc 100,top_contributions_perc 200,top_contributions_perc 500,top_contributions_perc 1000
2014-04-01T00:00:00Z,2014-07-01T00:00:00Z,Quarter from 2014-04,0,1,2,4,4,4,4,4,4,4,4,4,4,4,64.3835616438356164,89.0410958904109589,94.5205479452054795,98.6301369863013699,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000
2014-07-01T00:00:00Z,2014-10-01T00:00:00Z,Quarter from 2014-07,1,1,1,3,4,4,4,4,4,4,4,4,4,4,48.7603305785123967,73.5537190082644628,95.0413223140495868,98.3471074380165289,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000
2014-10-01T00:00:00Z,2015-01-01T00:00:00Z,Quarter from 2014-10,0,1,1,3,5,5,5,5,5,5,5,5,5,5,52.8795811518324607,85.3403141361256545,90.5759162303664921,97.9057591623036649,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000
2015-01-01T00:00:00Z,2015-04-01T00:00:00Z,Quarter from 2015-01,1,1,1,3,7,9,13,15,17,27,34,34,34,34,41.2632549562010143,61.6413093591516828,76.6712770862148456,90.3642231443061319,94.0986629783310281,95.6201014292300599,96.4499769479022591,97.1415398801290917,97.6486860304287690,98.9857076994006455,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000
2015-04-01T00:00:00Z,2015-07-01T00:00:00Z,Quarter from 2015-04,1,1,1,2,7,10,13,17,18,28,44,46,46,46,30.7366638441998307,58.2557154953429297,67.3581710414902625,80.6943268416596105,91.1092294665537680,92.8450465707027942,93.9458086367485182,94.7925486875529213,95.4276037256562235,97.2904318374259102,99.7036409822184589,100.0000000000000000,100.0000000000000000,100.0000000000000000
2015-07-01T00:00:00Z,2015-10-01T00:00:00Z,Quarter from 2015-07,1,1,2,3,7,11,14,16,19,27,44,60,60,60,25.8357408171687990,50.0619067271976888,62.9385059843169624,76.1865456046223690,85.3900123813454395,88.4853487412298803,90.1361947998349154,91.1679735864630623,91.9933966157655799,94.5934791580685101,98.1015270326042097,100.0000000000000000,100.0000000000000000,100.0000000000000000
2015-10-01T00:00:00Z,2016-01-01T00:00:00Z,Quarter from 2015-10,1,2,2,3,7,10,14,16,16,28,45,62,62,62,26.0595647193585338,47.4226804123711340,56.7010309278350515,70.1603665521191294,80.0687285223367698,82.6460481099656357,84.4215349369988545,85.8533791523482245,87.0561282932416953,90.7789232531500573,95.9908361970217640,100.0000000000000000,100.0000000000000000,100.0000000000000000
2016-01-01T00:00:00Z,2016-04-01T00:00:00Z,Quarter from 2016-01,1,2,2,4,8,10,12,14,15,23,36,62,62,62,20.7988309790550414,36.5806137359961033,52.1188504627374574,72.5280077934729664,83.5849975645396980,86.1665854846566001,87.3843156356551388,88.3584997564539698,89.1865562591329761,91.9629810034096444,96.2493911349245007,100.0000000000000000,100.0000000000000000,100.0000000000000000
2016-04-01T00:00:00Z,2016-07-01T00:00:00Z,Quarter from 2016-04,1,2,3,5,8,9,13,13,16,25,38,61,82,82,18.6036426712922810,34.3451864700780572,44.4926279271465742,58.4995663486556808,77.6669557675628794,80.1387684301821336,81.8733738074588031,83.2176929748482220,84.4752818733738075,87.8143972246313964,93.0182133564614050,97.8751084128360798,100.0000000000000000,100.0000000000000000
2016-07-01T00:00:00Z,2016-10-01T00:00:00Z,Quarter from 2016-07,1,2,3,4,7,10,13,16,19,29,45,71,88,88,17.9655455291222313,30.3937653814602133,41.7965545529122231,63.6587366694011485,76.6611977030352748,79.1222313371616079,80.7219031993437244,81.8703855619360131,82.8547990155865463,85.8490566037735849,90.8121410992616899,96.5545529122231337,100.0000000000000000,100.0000000000000000
2016-10-01T00:00:00Z,2017-01-01T00:00:00Z,Quarter from 2016-10,1,2,3,4,7,11,13,16,18,25,42,55,81,81,20.3416149068322981,33.4368530020703934,45.8074534161490683,57.2981366459627329,68.2194616977225673,71.3250517598343685,73.3954451345755694,74.8447204968944099,76.0351966873706004,80.0207039337474120,86.1283643892339545,93.9958592132505176,100.0000000000000000,100.0000000000000000
2017-01-01T00:00:00Z,2017-04-01T00:00:00Z,Quarter from 2017-01,1,2,2,4,8,10,12,13,14,21,37,60,104,104,20.7630522088353414,33.0923694779116466,42.5301204819277108,55.0200803212851406,69.1967871485943775,72.2088353413654618,74.0963855421686747,75.4216867469879518,76.5461847389558233,79.6787148594377510,84.7389558232931727,91.7670682730923695,100.0000000000000000,100.0000000000000000
2017-04-01T00:00:00Z,2017-07-01T00:00:00Z,Quarter from 2017-04,1,2,3,4,6,8,11,14,15,19,36,52,85,85,19.7597597597597598,32.5825825825825826,41.8018018018018018,52.1321321321321321,69.5195195195195195,75.3753753753753754,78.4984984984984985,80.3003003003003003,81.5315315315315315,84.4444444444444444,88.6486486486486486,93.5735735735735736,100.0000000000000000,100.0000000000000000
2017-07-01T00:00:00Z,2017-10-01T00:00:00Z,Quarter from 2017-07,1,2,3,4,7,10,12,15,18,24,36,55,107,107,21.4161749392572024,32.4887191947240541,41.7216244359597362,51.4404720583130857,62.6518569940992711,68.5872960777507810,71.4682401943769524,73.4120097188476224,74.6962860118014578,78.4796945505032975,83.6167997223186394,90.3505727178063173,100.0000000000000000,100.0000000000000000
2017-10-01T00:00:00Z,2018-01-01T00:00:00Z,Quarter from 2017-10,1,2,3,5,8,9,12,14,18,29,41,56,103,106,19.5208805438653286,29.8154742635157009,37.6173518938167692,49.9190676594367109,64.2602784072515377,68.9867270961476206,71.9002913564260278,73.5189381676918096,74.7814826804791195,78.3425056652638394,83.3926837164130787,89.6406604078989964,99.3525412754936873,100.0000000000000000
2018-01-01T00:00:00Z,2018-04-01T00:00:00Z,Quarter from 2018-01,1,2,3,5,7,9,12,15,17,24,31,42,79,79,24.3775933609958506,36.7565698478561549,42.9460580912863071,50.1037344398340249,61.8257261410788382,67.7040110650069156,70.7123098201936376,72.6141078838174274,73.8243430152143845,77.2475795297372061,82.3651452282157676,88.8658367911479945,99.2392807745504841,100.0000000000000000
2018-04-01T00:00:00Z,2018-07-01T00:00:00Z,Quarter from 2018-04,1,2,3,5,8,9,9,10,10,13,20,20,20,20,21.1656441717791411,32.5153374233128834,42.6380368098159509,53.9877300613496933,66.5644171779141104,72.6993865030674847,76.3803680981595092,79.4478527607361963,82.5153374233128834,89.5705521472392638,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000
